"stock","model","common.name","species","family","order","wg","area","ecoregion","productivity","Year","FFmsy","BBmsy","BBtri","BBlim","ABImsy","lBBmsy","uBBmsy"
"reg.27.1-2","Gadget","Golden redfish","Sebastes norvegicus","Scorpaenidae","Scorpaeniformes","AFWG","Northeast Arctic","Icelandic Waters","Low",2015,2.33740089166667,0.243801867163616,0.506623699769534,0.709273179677347,0.457451127806716,0.30475233395452,0.203168222636347
"reg.27.1-2","Gadget","Golden redfish","Sebastes norvegicus","Scorpaenidae","Scorpaeniformes","AFWG","Northeast Arctic","Icelandic Waters","Low",2016,3.20438735714286,0.232413151418007,0.482957788700888,0.676140904181243,0.501400719223211,0.290516439272509,0.193677626181673
"reg.27.1-2","Gadget","Golden redfish","Sebastes norvegicus","Scorpaenidae","Scorpaeniformes","AFWG","Northeast Arctic","Icelandic Waters","Low",2017,3.97410485714286,0.218406847741131,0.453852493194218,0.635393490471906,0.367544262710198,0.273008559676413,0.182005706450942
"reg.27.1-2","Gadget","Golden redfish","Sebastes norvegicus","Scorpaenidae","Scorpaeniformes","AFWG","Northeast Arctic","Icelandic Waters","Low",2018,5.81213176190476,0.19717077611989,0.409723638487362,0.573613093882307,0.282951120916602,0.246463470149863,0.164308980099909
"reg.27.1-2","Gadget","Golden redfish","Sebastes norvegicus","Scorpaenidae","Scorpaeniformes","AFWG","Northeast Arctic","Icelandic Waters","Low",2019,8.90593485714286,0.167570468421766,0.348213783887781,0.487499297442893,0.262352509811591,0.209463085527207,0.139642057018138
"reg.27.561214","Gadget","Golden redfish","Sebastes norvegicus","Scorpaenidae","Scorpaeniformes","NWWG","Greenland grounds","Greenland Sea","Low",1970,0.8358725912523,1.17883476862777,1.8100922212728,2.4888768042501,1.09689401832836,1.47354346078471,0.982362307189807
"reg.27.561214","Gadget","Golden redfish","Sebastes norvegicus","Scorpaenidae","Scorpaeniformes","NWWG","Greenland grounds","Greenland Sea","Low",1971,0.998386883658532,1.13400202030908,1.74125186200481,2.39422131025661,0.970342488963521,1.41750252538635,0.9450016835909
"reg.27.561214","Gadget","Golden redfish","Sebastes norvegicus","Scorpaenidae","Scorpaeniformes","NWWG","Greenland grounds","Greenland Sea","Low",1972,0.783943771641255,1.06805316458552,1.63998787325598,2.25498332572697,0.834434051836611,1.33506645573191,0.890044303821271
"reg.27.561214","Gadget","Golden redfish","Sebastes norvegicus","Scorpaenidae","Scorpaeniformes","NWWG","Greenland grounds","Greenland Sea","Low",1973,0.685974629816643,1.05348683542403,1.61762138067414,2.22422939842695,0.771878174225263,1.31685854428004,0.877905696186691
"reg.27.561214","Gadget","Golden redfish","Sebastes norvegicus","Scorpaenidae","Scorpaeniformes","NWWG","Greenland grounds","Greenland Sea","Low",1974,0.768290212878689,1.07216224774622,1.64629734059074,2.26365884331227,0.619060015370268,1.34020280968277,0.893468539788516
"reg.27.561214","Gadget","Golden redfish","Sebastes norvegicus","Scorpaenidae","Scorpaeniformes","NWWG","Greenland grounds","Greenland Sea","Low",1975,0.92053013595716,1.08954095273162,1.67298221581417,2.30035054674448,0.587347676512939,1.36192619091453,0.907950793943017
"reg.27.561214","Gadget","Golden redfish","Sebastes norvegicus","Scorpaenidae","Scorpaeniformes","NWWG","Greenland grounds","Greenland Sea","Low",1976,1.39958802104972,1.09652213353674,1.68370176821196,2.31508993129144,0.608024171174824,1.37065266692092,0.913768444613948
"reg.27.561214","Gadget","Golden redfish","Sebastes norvegicus","Scorpaenidae","Scorpaeniformes","NWWG","Greenland grounds","Greenland Sea","Low",1977,0.836331265927557,1.04252583034335,1.60079083702046,2.20108740090314,0.563221934025991,1.30315728792919,0.868771525286126
"reg.27.561214","Gadget","Golden redfish","Sebastes norvegicus","Scorpaenidae","Scorpaeniformes","NWWG","Greenland grounds","Greenland Sea","Low",1978,0.69175982482026,1.11042244375893,1.70504559355209,2.34443769113412,0.569716586309124,1.38802805469866,0.925352036465775
"reg.27.561214","Gadget","Golden redfish","Sebastes norvegicus","Scorpaenidae","Scorpaeniformes","NWWG","Greenland grounds","Greenland Sea","Low",1979,1.04204711613899,1.20917165346405,1.85667428749716,2.5529271453086,0.625867228635046,1.51146456683006,1.00764304455337
"reg.27.561214","Gadget","Golden redfish","Sebastes norvegicus","Scorpaenidae","Scorpaeniformes","NWWG","Greenland grounds","Greenland Sea","Low",1980,1.18702945252783,1.25052311222894,1.92016915195195,2.64023258393393,0.594412756376906,1.56315389028617,1.04210259352411
"reg.27.561214","Gadget","Golden redfish","Sebastes norvegicus","Scorpaenidae","Scorpaeniformes","NWWG","Greenland grounds","Greenland Sea","Low",1981,1.40328218399205,1.26207662848477,1.93790949220962,2.66462555178823,0.5927273882678,1.57759578560596,1.05173052373731
"reg.27.561214","Gadget","Golden redfish","Sebastes norvegicus","Scorpaenidae","Scorpaeniformes","NWWG","Greenland grounds","Greenland Sea","Low",1982,1.90990108551982,1.23348787641969,1.89401167115271,2.60426604783497,0.668454828061789,1.54185984552462,1.02790656368308
"reg.27.561214","Gadget","Golden redfish","Sebastes norvegicus","Scorpaenidae","Scorpaeniformes","NWWG","Greenland grounds","Greenland Sea","Low",1983,1.67907121710928,1.11676985221723,1.71479199311663,2.35783899053536,0.731439077990792,1.39596231527154,0.93064154351436
"reg.27.561214","Gadget","Golden redfish","Sebastes norvegicus","Scorpaenidae","Scorpaeniformes","NWWG","Greenland grounds","Greenland Sea","Low",1984,1.59767963535891,1.03767839175993,1.59334763029934,2.19085299166159,0.648788186074208,1.29709798969991,0.864731993133276
"reg.27.561214","Gadget","Golden redfish","Sebastes norvegicus","Scorpaenidae","Scorpaeniformes","NWWG","Greenland grounds","Greenland Sea","Low",1985,1.36079328892902,0.964867582929271,1.48154716241665,2.0371273483229,0.65821821839071,1.20608447866159,0.804056319107726
"reg.27.561214","Gadget","Golden redfish","Sebastes norvegicus","Scorpaenidae","Scorpaeniformes","NWWG","Greenland grounds","Greenland Sea","Low",1986,1.44709878478056,0.914861141826922,1.40476263547378,1.93154862377644,0.70954262719848,1.14357642728365,0.762384284855768
"reg.27.561214","Gadget","Golden redfish","Sebastes norvegicus","Scorpaenidae","Scorpaeniformes","NWWG","Greenland grounds","Greenland Sea","Low",1987,1.56845991296249,0.853744226127733,1.31091805552127,1.80251232634174,0.723899460835133,1.06718028265967,0.711453521773111
"reg.27.561214","Gadget","Golden redfish","Sebastes norvegicus","Scorpaenidae","Scorpaeniformes","NWWG","Greenland grounds","Greenland Sea","Low",1988,2.11331778772348,0.777588074129766,1.19398083751399,1.64172365158173,1.02659538043732,0.971985092662208,0.647990061774805
"reg.27.561214","Gadget","Golden redfish","Sebastes norvegicus","Scorpaenidae","Scorpaeniformes","NWWG","Greenland grounds","Greenland Sea","Low",1989,1.49791237060745,0.654478026393924,1.00494625378978,1.38180109896095,1.00234789205612,0.818097532992405,0.54539835532827
"reg.27.561214","Gadget","Golden redfish","Sebastes norvegicus","Scorpaenidae","Scorpaeniformes","NWWG","Greenland grounds","Greenland Sea","Low",1990,1.98417729565001,0.606497147364381,0.931271962691032,1.28049894870017,0.944066199654666,0.758121434205476,0.505414289470318
"reg.27.561214","Gadget","Golden redfish","Sebastes norvegicus","Scorpaenidae","Scorpaeniformes","NWWG","Greenland grounds","Greenland Sea","Low",1991,1.8559648792708,0.533543719394,0.819252504155643,1.12647219321401,0.656957362378292,0.666929649242499,0.444619766161666
"reg.27.561214","Gadget","Golden redfish","Sebastes norvegicus","Scorpaenidae","Scorpaeniformes","NWWG","Greenland grounds","Greenland Sea","Low",1992,2.03756827304443,0.483011641168489,0.741660865229672,1.0197836896908,0.64451622266485,0.603764551460611,0.402509700973741
"reg.27.561214","Gadget","Golden redfish","Sebastes norvegicus","Scorpaenidae","Scorpaeniformes","NWWG","Greenland grounds","Greenland Sea","Low",1993,2.02059799306579,0.432579956334564,0.664223379626979,0.913307146987095,0.572329482688148,0.540724945418206,0.36048329694547
"reg.27.561214","Gadget","Golden redfish","Sebastes norvegicus","Scorpaenidae","Scorpaeniformes","NWWG","Greenland grounds","Greenland Sea","Low",1994,1.79625144405677,0.399591144802605,0.613569299231519,0.843657786443339,0.542081125232115,0.499488931003257,0.332992620668838
"reg.27.561214","Gadget","Golden redfish","Sebastes norvegicus","Scorpaenidae","Scorpaeniformes","NWWG","Greenland grounds","Greenland Sea","Low",1995,1.89740936661838,0.391300394076428,0.600838911735878,0.826153503636832,0.483308385678255,0.489125492595535,0.326083661730357
"reg.27.561214","Gadget","Golden redfish","Sebastes norvegicus","Scorpaenidae","Scorpaeniformes","NWWG","Greenland grounds","Greenland Sea","Low",1996,1.50062702036407,0.386598332937802,0.593618931024855,0.816226030159176,0.294703449393506,0.483247916172253,0.322165277448168
"reg.27.561214","Gadget","Golden redfish","Sebastes norvegicus","Scorpaenidae","Scorpaeniformes","NWWG","Greenland grounds","Greenland Sea","Low",1997,1.60050725759605,0.404449416959725,0.621029140826339,0.853915068636216,0.257891044437914,0.505561771199657,0.337041180799771
"reg.27.561214","Gadget","Golden redfish","Sebastes norvegicus","Scorpaenidae","Scorpaeniformes","NWWG","Greenland grounds","Greenland Sea","Low",1998,1.60067408123668,0.415241293755787,0.637599989227956,0.876699985188439,0.243673183752876,0.519051617194734,0.346034411463156
"reg.27.561214","Gadget","Golden redfish","Sebastes norvegicus","Scorpaenidae","Scorpaeniformes","NWWG","Greenland grounds","Greenland Sea","Low",1999,1.7013652621134,0.426523719129841,0.654924071406528,0.900520598183976,0.245760672630739,0.533154648912301,0.355436432608201
"reg.27.561214","Gadget","Golden redfish","Sebastes norvegicus","Scorpaenidae","Scorpaeniformes","NWWG","Greenland grounds","Greenland Sea","Low",2000,1.66248528737306,0.43496365359529,0.667883529449782,0.918339852993451,0.296317259991934,0.543704566994112,0.362469711329408
"reg.27.561214","Gadget","Golden redfish","Sebastes norvegicus","Scorpaenidae","Scorpaeniformes","NWWG","Greenland grounds","Greenland Sea","Low",2001,1.37589519919543,0.444833300122952,0.683038299975621,0.939177662466479,0.346901941124097,0.55604162515369,0.370694416769127
"reg.27.561214","Gadget","Golden redfish","Sebastes norvegicus","Scorpaenidae","Scorpaeniformes","NWWG","Greenland grounds","Greenland Sea","Low",2002,1.88317047213235,0.468984803746642,0.720122758293873,0.990168792654076,0.321074849814339,0.586231004683303,0.390820669788868
"reg.27.561214","Gadget","Golden redfish","Sebastes norvegicus","Scorpaenidae","Scorpaeniformes","NWWG","Greenland grounds","Greenland Sea","Low",2003,1.42600910890343,0.457649034373222,0.702716766791897,0.966235554338858,0.259990733296112,0.572061292966528,0.381374195311019
"reg.27.561214","Gadget","Golden redfish","Sebastes norvegicus","Scorpaenidae","Scorpaeniformes","NWWG","Greenland grounds","Greenland Sea","Low",2004,1.18496023488838,0.473007709244708,0.726299900453874,0.998662363124077,0.217712941727296,0.591259636555886,0.394173091037257
"reg.27.561214","Gadget","Golden redfish","Sebastes norvegicus","Scorpaenidae","Scorpaeniformes","NWWG","Greenland grounds","Greenland Sea","Low",2005,1.6627722761111,0.502506896338368,0.77159568788154,1.06094407083712,0.526399605135021,0.628133620422961,0.41875574694864
"reg.27.561214","Gadget","Golden redfish","Sebastes norvegicus","Scorpaenidae","Scorpaeniformes","NWWG","Greenland grounds","Greenland Sea","Low",2006,1.53240448225074,0.503878081055198,0.773701132050574,1.06383905656954,0.415664863110651,0.629847601318997,0.419898400879332
"reg.27.561214","Gadget","Golden redfish","Sebastes norvegicus","Scorpaenidae","Scorpaeniformes","NWWG","Greenland grounds","Greenland Sea","Low",2007,1.38417943186117,0.52628192586142,0.808102072953896,1.11114035031161,0.331820277482037,0.657852407326775,0.438568271551183
"reg.27.561214","Gadget","Golden redfish","Sebastes norvegicus","Scorpaenidae","Scorpaeniformes","NWWG","Greenland grounds","Greenland Sea","Low",2008,1.55599958621006,0.564987308828986,0.867533907249495,1.19285912246806,0.307135020998911,0.706234136036233,0.470822757357489
"reg.27.561214","Gadget","Golden redfish","Sebastes norvegicus","Scorpaenidae","Scorpaeniformes","NWWG","Greenland grounds","Greenland Sea","Low",2009,1.24785739814098,0.59962152190493,0.920714489759499,1.26598242341931,0.291286813222616,0.749526902381163,0.499684601587442
"reg.27.561214","Gadget","Golden redfish","Sebastes norvegicus","Scorpaenidae","Scorpaeniformes","NWWG","Greenland grounds","Greenland Sea","Low",2010,1.12137309415661,0.662074727031052,1.01661093241697,1.39784003207334,0.531987292380396,0.827593408788815,0.551728939192544
"reg.27.561214","Gadget","Golden redfish","Sebastes norvegicus","Scorpaenidae","Scorpaeniformes","NWWG","Greenland grounds","Greenland Sea","Low",2011,1.22096184400806,0.736192477888437,1.13041820028485,1.55432502539167,0.496125153794351,0.920240597360547,0.613493731573698
"reg.27.561214","Gadget","Golden redfish","Sebastes norvegicus","Scorpaenidae","Scorpaeniformes","NWWG","Greenland grounds","Greenland Sea","Low",2012,1.15590925205945,0.799797084630718,1.22808261175732,1.68861359116632,0.45358931547782,0.999746355788397,0.666497570525598
"reg.27.561214","Gadget","Golden redfish","Sebastes norvegicus","Scorpaenidae","Scorpaeniformes","NWWG","Greenland grounds","Greenland Sea","Low",2013,1.2847238653014,0.865293774134122,1.32865230256075,1.82689691602104,0.411281607531304,1.08161721766765,0.721078145111768
"reg.27.561214","Gadget","Golden redfish","Sebastes norvegicus","Scorpaenidae","Scorpaeniformes","NWWG","Greenland grounds","Greenland Sea","Low",2014,1.17767740231371,0.909882598686294,1.39711811865773,1.92103741315437,0.444298421230768,1.13735324835787,0.758235498905245
"reg.27.561214","Gadget","Golden redfish","Sebastes norvegicus","Scorpaenidae","Scorpaeniformes","NWWG","Greenland grounds","Greenland Sea","Low",2015,1.15985456202731,0.951449478362054,1.46094376035581,2.00879767048923,0.467176086782832,1.18931184795257,0.792874565301712
"reg.27.561214","Gadget","Golden redfish","Sebastes norvegicus","Scorpaenidae","Scorpaeniformes","NWWG","Greenland grounds","Greenland Sea","Low",2016,1.33121243577086,0.977329351073498,1.50068211684918,2.06343791066762,0.57814560267307,1.22166168884187,0.814441125894582
"reg.27.561214","Gadget","Golden redfish","Sebastes norvegicus","Scorpaenidae","Scorpaeniformes","NWWG","Greenland grounds","Greenland Sea","Low",2017,1.26832052238474,0.964678330236028,1.48125656628138,2.03672777863689,0.718842449982737,1.20584791279504,0.803898608530023
"reg.27.561214","Gadget","Golden redfish","Sebastes norvegicus","Scorpaenidae","Scorpaeniformes","NWWG","Greenland grounds","Greenland Sea","Low",2018,1.24718577811471,0.939097704499076,1.44197770134287,1.98271933934644,0.953428596906857,1.17387213062384,0.782581420415896
"reg.27.561214","Gadget","Golden redfish","Sebastes norvegicus","Scorpaenidae","Scorpaeniformes","NWWG","Greenland grounds","Greenland Sea","Low",2019,1.19936320743036,0.897519203324219,1.37813421491737,1.89493454551139,1.12472904966666,1.12189900415527,0.747932669436849
"sol.27.20-24","SAM","Sole","Solea solea","Soleidae","Pleuronectiformes","WGBFAS","North Sea","Greater North Sea","Medium",1984,1.55156300500936,0.228334516416609,0.331827771547893,0.466352543797039,0.803461426704584,0.285418145520761,0.190278763680508
"sol.27.20-24","SAM","Sole","Solea solea","Soleidae","Pleuronectiformes","WGBFAS","North Sea","Greater North Sea","Medium",1985,1.2037080966906,0.296860186951883,0.431412892993382,0.606310011774483,0.303759087041238,0.371075233689853,0.247383489126569
"sol.27.20-24","SAM","Sole","Solea solea","Soleidae","Pleuronectiformes","WGBFAS","North Sea","Greater North Sea","Medium",1986,1.4168909195556,0.537128478634742,0.780583456664425,1.09703620936622,0.209214554246618,0.671410598293427,0.447607065528952
"sol.27.20-24","SAM","Sole","Solea solea","Soleidae","Pleuronectiformes","WGBFAS","North Sea","Greater North Sea","Medium",1987,1.74546470583472,0.556888904835593,0.80930035104364,1.13739508795322,0.184206357444468,0.696111131044491,0.464074087362994
"sol.27.20-24","SAM","Sole","Solea solea","Soleidae","Pleuronectiformes","WGBFAS","North Sea","Greater North Sea","Medium",1988,1.56259847536342,0.574088328681971,0.834295461622709,1.17252335146975,0.15167023268402,0.717610410852464,0.478406940568309
"sol.27.20-24","SAM","Sole","Solea solea","Soleidae","Pleuronectiformes","WGBFAS","North Sea","Greater North Sea","Medium",1989,1.6134690939119,0.579097980464855,0.841575752020471,1.18275511094769,0.140040394990297,0.723872475581068,0.482581650387379
"sol.27.20-24","SAM","Sole","Solea solea","Soleidae","Pleuronectiformes","WGBFAS","North Sea","Greater North Sea","Medium",1990,1.49576319371917,0.718822898152061,1.04463137757147,1.46813058469503,0.131025337052621,0.898528622690076,0.599019081793384
"sol.27.20-24","SAM","Sole","Solea solea","Soleidae","Pleuronectiformes","WGBFAS","North Sea","Greater North Sea","Medium",1991,1.78163816506664,0.846743958347503,1.23053301436671,1.72939774992078,0.275912569412632,1.05842994793438,0.705619965289586
"sol.27.20-24","SAM","Sole","Solea solea","Soleidae","Pleuronectiformes","WGBFAS","North Sea","Greater North Sea","Medium",1992,2.03457459902,1.1042171042096,1.60470658026316,2.25526330199147,0.289165090659157,1.380271380262,0.920180920174666
"sol.27.20-24","SAM","Sole","Solea solea","Soleidae","Pleuronectiformes","WGBFAS","North Sea","Greater North Sea","Medium",1993,2.05387759246379,1.05375874754415,1.53137783298907,2.15220668420085,0.23710990399808,1.31719843443018,0.878132289620123
